"Time";"Res_Aveleira";"Res_Espinheira";"Res_Albarqueira"
"2019-12-13 12:30:00";3.541600114142857;2.64;3.3050428451428577
"2019-12-13 12:45:00";3.5644001149999993;2.636071428571429;3.2824571308571433
"2019-12-13 13:00:00";3.5834001157142867;2.5850000000000004;3.2673999880000006
"2019-12-13 13:15:00";3.6176001170000007;2.5850000000000004;3.2673999880000006
"2019-12-13 13:30:00";3.621400117071429;2.5850000000000004;3.2673999880000006
"2019-12-13 13:45:00";3.640400117428572;2.5850000000000004;3.293749988000001
"2019-12-13 14:00:00";3.6176001170000007;2.5850000000000004;3.323864273714286
"2019-12-13 14:15:00";3.583400115714285;2.5850000000000004;3.3727999879999992
"2019-12-13 14:30:00";3.5644001149999993;2.5850000000000004;3.4066785594285705
"2019-12-13 14:45:00";3.541600114142858;2.5850000000000004;3.4556142731428565
"2019-12-13 15:00:00";3.5112001130000006;2.5850000000000004;3.4857285584285713
"2019-12-13 15:15:00";3.507400112928572;2.5850000000000004;3.5384285584285715
"2019-12-13 15:30:00";3.458000112;2.5850000000000004;3.5911285584285717
"2019-12-13 15:45:00";3.458000112;2.5457142857142863;3.6513571298571437
"2019-12-13 16:00:00";3.41620011042857;2.5300000000000002;3.7040571295714284
"2019-12-13 16:15:00";3.4048001099999996;2.5300000000000002;3.7416999860000004
"2019-12-13 16:30:00";3.3896001094285713;2.5300000000000002;3.775578557428573
"2019-12-13 16:45:00";3.351600108;2.5300000000000002;3.8019285574285724
"2019-12-13 17:00:00";3.351600108;2.5300000000000002;3.8470999860000012
"2019-12-13 17:15:00";3.2984001060000003;2.5300000000000002;3.8696857002857135
"2019-12-13 17:30:00";3.2984001060000003;2.5300000000000002;3.899799985999999
"2019-12-13 17:45:00";3.2604001052857146;2.5300000000000002;3.952499986
"2019-12-13 18:00:00";3.245200105;2.5300000000000002;3.971321414571429
"2019-12-13 18:15:00";3.2072001035714273;2.4985714285714287;4.005199986
"2019-12-13 18:30:00";3.192000102999999;2.4750000000000005;4.0127285572857145
"2019-12-13 18:45:00";3.146400101285715;2.4750000000000005;3.960028557428571
"2019-12-13 19:00:00";3.1388001010000006;2.4750000000000005;3.911092843142857
"2019-12-13 19:15:00";3.0856001;2.4750000000000005;3.858392843142858
