"Time";"PE_Albarqueira";"PE_Aveleira";"PE_Espinheira"
"2019-11-17 22:15:00";55.107142857142854;19.257142884285713;14.107142789285716
"2019-11-17 22:30:00";32.192857197857144;19.07142843571429;13.621428625714286
"2019-11-17 22:45:00";23.321428435714278;18.642857142857142;13.59285708857143
"2019-11-17 23:00:00";22.521428381428567;17.31428582285714;13.32142857142857
"2019-11-17 23:15:00";30.900000027857143;15.599999905000002;12.671428544285714
"2019-11-17 23:30:00";20.72142846285714;15.628571577857144;10.921428612142856
"2019-11-17 23:45:00";23.592857224285716;15.949999877857142;10.100000040785712
"2019-11-18 00:00:00";25.25714274785714;14.414285795714283;9.7000000135
"2019-11-18 00:15:00";19.164286067142857;12.885714326428571;9.685714244857142
"2019-11-18 00:30:00";27.714285715000006;12.221428530714286;9.299999986285714
"2019-11-18 00:45:00";56.000000272142856;12.142857074999998;9.092857156357143
"2019-11-18 01:00:00";50.450000490714274;12.078571455714286;9.09285736057143
"2019-11-18 01:15:00";48.37857137357144;11.371428625714287;9.071428571428571
"2019-11-18 01:30:00";48.28571373999999;10.642857007142856;8.957142897999999
"2019-11-18 01:45:00";47.928571429285725;10.507142816428573;9.064285687214285
"2019-11-18 02:00:00";57.83571433999998;10.585714204285713;8.814285687142858
"2019-11-18 02:15:00";30.142857005714284;10.435714380714286;8.828571591785714
"2019-11-18 02:30:00";16.93571431285714;10.499999932142858;8.607142925214285
"2019-11-18 02:45:00";16.83571434;10.235714299214285;8.564285687
"2019-11-18 03:00:00";22.514285632142855;10.214285850071429;8.492857047571428
"2019-11-18 03:15:00";19.435714313571427;10.200000013642859;8.5
"2019-11-18 03:30:00";17.27142838142857;10.214285578357144;8.492857115642858
"2019-11-18 03:45:00";16.71428585;10.485714299285716;8.435714244999998
"2019-11-18 04:00:00";16.607142585714286;10.192857197;8.428571360642858
"2019-11-18 04:15:00";26.26428563357143;10.321428639285713;8.549999918428572
"2019-11-18 04:30:00";16.542857305714286;10.671428612142858;8.421428476285714
"2019-11-18 04:45:00";40.68571458428572;10.30714280285714;8.378571374214285
"2019-11-18 05:00:00";47.28571428357144;10.435714380714286;8.428571292571428
"2019-11-18 05:15:00";50.06428527785715;10.771428652928572;8.399999959357142
"2019-11-18 05:30:00";53.28571374142856;10.47142859857143;8.421428476285715
"2019-11-18 05:45:00";47.01428576928572;10.678571428571429;8.485714231357143
"2019-11-18 06:00:00";47.48571423071428;10.914285727785714;8.507142884357142
"2019-11-18 06:15:00";42.77857126428571;12.514285836428574;8.671428680285715
"2019-11-18 06:30:00";17.999999728571428;12.350000040714283;8.785714217571428
"2019-11-18 06:45:00";20.24999986428571;15.250000067857144;9.407142979714285
"2019-11-18 07:00:00";32.657143184285715;17.464285714285715;9.70714276207143
"2019-11-18 07:15:00";26.65000002714286;21.799999918571434;10.342857088499999
"2019-11-18 07:30:00";55.57857172928571;21.99285698;10.67142868
"2019-11-18 07:45:00";59.20714296714285;21.864285741428567;10.600000040714283
"2019-11-18 08:00:00";68.97857121071429;22.735714638571434;11.371428489999998
"2019-11-18 08:15:00";61.485714505;22.585714475714287;11.828571387857144
"2019-11-18 08:30:00";71.75000000142859;24.485714502857146;12.800000122142857
"2019-11-18 08:45:00";62.13571384857141;24.849999972857145;13.12142849
"2019-11-18 09:00:00";71.00714220357143;23.964285714285715;15.20000001357143
"2019-11-18 09:15:00";61.37857110214285;25.728571347142857;14.778571401428573
"2019-11-18 09:30:00";68.67142840714284;25.771428652857143;15.064285619285714
"2019-11-18 09:45:00";66.14999989142856;27.107142585714286;16.971428327142856
"2019-11-18 10:00:00";60.22857148357142;26.114285334285718;15.99285718357143
